Title,Source Link,Time of the post,Source Name
"Wuhan virus: Temperature screening, quarantine facilities in place at foreign worker dormitories",https://www.channelnewsasia.com/news/singapore/measures-foreign-worker-dormitories-singapore-wuhan-virus-12367860?cid=fbcna&fbclid=IwAR2XyorqE2AuQTycTZs47Qlq0k_Wxb0i1WVP76QARwiDN8Zu0WNdi3keZAo,30 Jan 2020 6:26 AM,Channel NewsAsia
China virus evacuations begin as death toll rises at outbreak epicentre,https://www.channelnewsasia.com/news/world/wuhan-virus-china-evacuations-outbreak-12368884?cid=FBcna&fbclid=IwAR1vSu9eUdr-m_qGL5-RhySGdfk3kTwQeXE4Vz1D7umN479L__hZEEzzFjg,30 Jan 2020 7:47 AM,Channel NewsAsia
"Wuhan virus death toll rises to 170, more than 1,700 new cases",https://www.channelnewsasia.com/news/asia/wuhan-virus-deaths-hubei-province-toll-12368792?cid=FBcna&fbclid=IwAR1MLlOD79vjwA9iqhE6z9CciNr5GbIjxwnGuLGuzH2Cp2glNau36s7HIW4,30 Jan 2020 6:54 AM,Channel NewsAsia
UNICEF sends six tonnes of masks and other gear to help fight China virus,https://www.channelnewsasia.com/news/world/wuhan-virus-unicef-masks-send-to-china-12367746?cid=FBcna&fbclid=IwAR1d0nbPFjt2Om-qO6ENkkZHb9L5lutYS6KDyCUVzkd4Q5tDhY9Q06mngpg,29 Jan 2020 11:19 PM,Channel NewsAsia
China's Hubei governor warns of second Wuhan in Huanggang city,https://www.channelnewsasia.com/news/asia/china-hubei-governor-warns-of-second-wuhan-virus-huanggang-city-12367476?cid=FBcna&fbclid=IwAR3P4LsNJ5BHOXrPcHbPNDbTFwUYf8xk97ZJt4vF_QwfVzrK3N6o41WstVk,29 Jan 2020 10:16 PM,Channel NewsAsia
‘Local transmission is possible’: Thai government prepares for further spread of Wuhan virus,https://www.channelnewsasia.com/news/asia/wuhan-virus-thailand-china-local-transmission-12365866?cid=FBcna&fbclid=IwAR0xT8S6NF-zOP75QF88E27tCpbqWoig1vC4dcUzWGj7GEWd_pFwgWIdyMc,29 Jan 2020 7:07 PM,Channel NewsAsia
Pre-schools implement additional measures to protect children from Wuhan virus outbreak,https://www.channelnewsasia.com/news/singapore/wuhan-virus-preschools-implementing-additional-measures-children-12366126?cid=FBcna&fbclid=IwAR3lrYHZ41EknKsSpBeK_08wi6T7_PFc7ntM4NKGCg9mtJa6ST1UPhRC2l4,29 Jan 2020 8:42 PM,Channel NewsAsia
Singapore confirms 3 new cases of Wuhan virus; total of 10 infected,https://www.channelnewsasia.com/news/singapore/wuhan-virus-singapore-new-confirmed-cases-10-total-12364556,29 Jan 2020 7:22 PM,Channel NewsAsia
Malaysia to negotiate with China for return of its citizens from Wuhan: PM Mahathir,https://www.channelnewsasia.com/news/asia/wuhan-virus-malaysia-bring-home-citizens-mahathir-12365642?cid=FBcna&fbclid=IwAR34M2A9Uy-wD5D7k8JevO9y-MZry0JuR-Lz31wW9VE0pRBB0lgooRBt94I,29 Jan 2020 6:39 PM,Channel NewsAsia
Russia says it is working on Wuhan virus vaccine together with China,https://www.channelnewsasia.com/news/world/wuhan-virus-vaccine-russia-china-coronavirus-12365182?cid=FBcna&fbclid=IwAR2YEDBcr8yOEDr8roEYNoiqBGUmUiB_fUzZCg3QqyGC59aKfp-cS8q6fMg,29 Jan 2020 5:40 PM,Channel NewsAsia
Commentary: When can we expect a vaccine for the Wuhan virus?,https://www.channelnewsasia.com/news/commentary/wuhan-virus-vaccine-sars-mers-disease-china-outbreak-response-12364350?cid=fbcna&fbclid=IwAR15Vu044_dV2tt9XjL3uTfTBTL7ZDhEtjdMgOnXciNshOEx_bfbaxStj88,29 Jan 2020 4:52 PM,Channel NewsAsia
The global spread of the coronavirus: Where is it?,https://www.channelnewsasia.com/news/world/coronavirus-wuhan-china-spread-global-virus-12361526?cid=FBcna&fbclid=IwAR3hAsQzHxo2oJCzTHfqpQ08LbhJi0bIni4058-F6aej2gsZUYSZPFw7xPo,29 Jan 2020 5:04 PM,Channel NewsAsia
Indonesia's Lion Air says to suspend China flights over virus,https://www.channelnewsasia.com/news/business/indonesia-lion-air-suspend-china-flights-over-wuhan-virus-12365226?cid=FBcna&fbclid=IwAR1WuPoW6UEUGXdzdjQjIdgA1cXP1WuTdZfzx-ZLSSlL689Y2lx0RDRap8U,29 Jan 2020 4:14 PM,Channel NewsAsia
Plane with 240 US evacuees from Wuhan lands in Alaska,https://www.channelnewsasia.com/news/world/wuhan-virus-us-evacuees-flight-plane-lands-alaska-12365068?cid=FBcna&fbclid=IwAR0oiVqidZtMv_Vi4S7LOJR9IQWGbMK9VcvYHB1QiJwJbHObIH-vPjge3zA,29 Jan 2020 3:30 PM,Channel NewsAsia
British Airways suspends all flights to China over coronavirus,https://www.channelnewsasia.com/news/world/wuhan-virus-british-airways-suspends-china-flights-12365138?cid=FBcna&fbclid=IwAR34rmXXh7xqzjGz2xO1AgNsjYxaw8_wlrvlPYg9vDtbYvWxrUyCTAET3Hs,29 Jan 2020 3:28 PM,Channel NewsAsia
"Some Singapore-listed firms announce temporary closures, shorter hours in China amid Wuhan virus",https://www.channelnewsasia.com/news/business/wuhan-virus-singapore-listed-firms-capitaland-china-close-12364774?cid=FBcna&fbclid=IwAR2lj4quao2XWEIMsPVo0hGpeuxnT1zp4iEPMiUP80Jvci14HyCAVlHJSAk,29 Jan 2020 1:54 PM,Channel NewsAsia
"Chinese family diagnosed with virus in UAE, first known cases in Middle East",https://www.channelnewsasia.com/news/world/wuhan-virus-united-arab-emirates-uae-case-12364746?cid=FBcna&fbclid=IwAR1aRaAnFYP6DqyrQp3OF_2V-qz3rJxJQirLwEBi8LZosR8_j5n_Mnk0yWw,29 Jan 2020 1:19 PM,Channel NewsAsia
China battles Wuhan virus spread with masks and disinfectant,https://www.channelnewsasia.com/news/asia/wuhan-virus-china-society-stay-home-12364338?cid=FBcna&fbclid=IwAR3LAVVjHUNYiA9ijR5hDPuSGjSGu2WBT-b-7xp__8w9pL5dl9vdvw8QUHk,29 Jan 2020 11:28 AM,Channel NewsAsia
Japanese evacuated from Wuhan describe fear in virus epicentre,https://www.channelnewsasia.com/news/asia/japanese-evacuated-wuhan-describe-fear-virus-epicentre-12364272?cid=FBcna&fbclid=IwAR0lRpstQ5PvtQS3CDzMd2dbW-i3HTSzUPGFxfRc7O-jNH2uqusPMCoxt_U,29 Jan 2020 11:19 AM,Channel NewsAsia
"Australia to help some citizens leave China, quarantine them on Christmas Island",https://www.channelnewsasia.com/news/world/australia-evacuate-citizen-wuhan-quarantine-christmas-island-12364126?cid=FBcna&fbclid=IwAR2zQAi5f1JXpIvWt6n9taJ2HBwi3jffkUBcOsRyqVksd1o-1u81IBL6D-A,29 Jan 2020 10:27 AM,Channel NewsAsia
Australia scientists claim first re-creation of Wuhan virus outside China,https://www.channelnewsasia.com/news/world/wuhan-virus-australia-scientist-grow-coronavirus-lab-12364118?cid=FBcna&fbclid=IwAR2UrArqI6I_w9cMdtgisVVA-CByRZIdwTbSlYSWzSR78DB0Jbv5PjCcJ-Y,29 Jan 2020 10:20 AM,Channel NewsAsia
Workers' Party says it fully supports multi-ministry task force's efforts to contain Wuhan virus,https://www.channelnewsasia.com/news/singapore/wuhan-virus-workers-party-supports-multi-ministry-task-force-12363618?cid=FBcna&fbclid=IwAR0mqUzg6AVN0C-hOEmsZCP9pBRUDQaROMyWc4METVv5_CfMnLxJY9W3_7M,29 Jan 2020 9:19 AM,Channel NewsAsia
Wuhan virus stokes Asian discrimination fears in Canada's biggest city,https://www.channelnewsasia.com/news/world/wuhan-virus-canada-asian-discrimination-12363820?cid=FBcna&fbclid=IwAR2UxdxqA4yEgmFpawGWDvaBsDpmekuVyQmbq7DUiy-ZFqktJUwDqlhvXFs,29 Jan 2020 8:32 AM,Channel NewsAsia
"Plane carrying Japanese evacuees from Wuhan lands in Tokyo, 5 reported ill",https://www.channelnewsasia.com/news/asia/wuhan-virus-plane-carrying-japanese-evacuees-lands-in-tokyo-12363826?cid=fbcna&fbclid=IwAR1FxdrXFQThFi3dKK51MQIKaCZRNkCwnB8kNMK2MXBYaXfV15Ky9IuDq6s,29 Jan 2020 8:16 AM,Channel NewsAsia
Apple iPhone back to growth after a year's slump; China virus adds uncertainty,https://www.channelnewsasia.com/news/business/apple-earnings-wuhan-virus-iphone-12363582?cid=FBcna&fbclid=IwAR2MdY_ersgTqmKdhdnrTHyxHaxtmFTfA8_3Y6NCj81t5Qacp4ApbD5rTXM,29 Jan 2020 5:36 AM,Channel NewsAsia
"Number infected by Wuhan virus rises to nearly 6,000 in China; death toll at 132",https://www.channelnewsasia.com/news/asia/wuhan-virus-china-death-toll-12363768?cid=FBcna&fbclid=IwAR0p_0vioA8GxouSlV5jzSv-WtGLxLZVDg1unYVQb5Tfmj0bVm8cRtLFpGM,29 Jan 2020 7:23 AM,Channel NewsAsia
"Malaysia confirms 3 more Wuhan virus cases, bringing total to 7",https://www.channelnewsasia.com/news/asia/wuhan-virus-malaysia-new-cases-total-12363752?cid=FBcna&fbclid=IwAR0kW3zmZFlL6wjETk3lYBGbHP-P9wmedHUrV8pY11p3NEZN76WfbNMnu2s,29 Jan 2020 7:13 AM,Channel NewsAsia
Taiwan reports first case of domestic Wuhan virus transmission,https://www.channelnewsasia.com/news/asia/wuhan-virus-taiwan-domestic-transmission-12362566?cid=FBcna&fbclid=IwAR3Lt-8pkeNJZINhMJyui9lyzVKuReaomxu-W8uL8_hH9vm9JjVHaDi1xs0,28 Jan 2020 11:23 PM,Channel NewsAsia
Suspected Chinese coronavirus patient gives birth to baby by caesarean,https://www.channelnewsasia.com/news/asia/suspected-wuhan-virus-patient-gives-birth-baby-caesarean-12361770?cid=FBcna&fbclid=IwAR3t4TDpspE4GHYWQ4SCPJAH87FTMa4HAEBhFjeSbV2lt4GNC__RGz6001Y,28 Jan 2020 7:38 PM,Channel NewsAsia
Outward Bound Singapore camps on Pulau Ubin to be used as quarantine facility,https://www.channelnewsasia.com/news/singapore/wuhan-virus-singapore-obs-camp-pulau-ubin-quarantine-facility-12360724?cid=FBcna&fbclid=IwAR33RLnWaJq0I8h-7VNa8E1lXbpqj9ldGYm46ce7rjRseYMLEaLGIFp-rRM,28 Jan 2020 7:37 PM,Channel NewsAsia
Wuhan virus: POFMA Office issues correction direction to Facebook over posts claiming Woodlands MRT closure,https://www.channelnewsasia.com/news/singapore/wuhan-virus-moh-pofma-correction-direction-facebook-12361810?cid=FBcna&fbclid=IwAR3rmaFhLHPRS-SLho1iyB9S8uVb-DMEhCk5C0_cV6Z-3jLpfm0QwW0TbjI,28 Jan 2020 8:13 PM,Channel NewsAsia
"Beijing shop fined more than US$400,000 for hiking mask prices amid Wuhan virus outbreak",https://www.channelnewsasia.com/news/asia/wuhan-virus-beijing-drugstore-fined-mask-prices-12364586,29 Jan 2020 12:25 PM,Channel NewsAsia
"Mandatory leave of absence for NS pre-enlistees who recently travelled to China: MINDEF, MHA",https://www.channelnewsasia.com/news/singapore/wuhan-virus-pre-enlistees-leave-absence-mindef-mha-12362092,28 Jan 2020 10:02 PM,Channel NewsAsia
"Government will continue to monitor Wuhan virus situation and 'do more if necessary', says PM Lee",https://www.channelnewsasia.com/news/singapore/wuhan-virus-government-do-more-if-necessary-pm-lee-12361766,28 Jan 2020 7:27 PM,Channel NewsAsia
Danish daily angers China with Wuhan virus cartoon,https://www.channelnewsasia.com/news/world/danish-daily-angers-china-with-wuhan-pneumonia-virus-cartoon-12361754,28 Jan 2020 6:40 PM,Channel NewsAsia
Hong Kong to suspend high-speed rail service in bid to halt spread of coronavirus,https://www.channelnewsasia.com/news/asia/wuhan-virus-hong-kong-suspend-high-speed-rail-mainland-china-12361600,28 Jan 2020 5:46 PM,Channel NewsAsia
"Wuhan virus to hit Singapore’s tourism sector, but too soon to assess impact on overall economy: Experts",https://www.channelnewsasia.com/news/singapore/wuhan-virus-singapore-tourism-economy-12361746,28 Jan 2020 6:48 PM,Channel NewsAsia
Japan confirms Wuhan virus in man who had not been to China,https://www.channelnewsasia.com/news/asia/japan-wuhan-virus-first-patient-travel-china-12361596,28 Jan 2020 5:15 PM,Channel NewsAsia
Wuhan virus: Singapore to impose travel restrictions on holders of Chinese passports issued in Hubei,https://www.channelnewsasia.com/news/singapore/wuhan-virus-singapore-bans-travellers-from-hubei-12361268,28 Jan 2020 4:22 PM,Channel NewsAsia
WHO still probing if Wuhan virus can spread before symptoms,https://www.channelnewsasia.com/news/world/wuhan-virus-world-health-organization-spread-12360222,28 Jan 2020 9:28 AM,Channel NewsAsia
Wuhan virus: Singapore to impose travel restrictions on holders of Chinese passports issued in Hubei,https://www.channelnewsasia.com/news/singapore/wuhan-virus-singapore-bans-travellers-from-hubei-12361268?cid=FBcna&fbclid=IwAR10DM4AMqM3HonGO9fwZzMGla_wj7SS4EHRm9YBgRfap5yo2Oxuvf2kU-g,28 Jan 2020 4:22 PM,Channel NewsAsia
"Wuhan virus: Singapore confirms 2 new cases, bringing total number infected to 7",https://www.channelnewsasia.com/news/singapore/wuhan-virus-singapore-latest-confirmed-cases-coronavirus-12360924?cid=fbcna&fbclid=IwAR2Q6-c0wPcziAYnkgBCTeUIf1NIwvfBAQ8sNjZyU40VjEQjm9IZgH8LN9s,28 Jan 2020 4:15 PM,Channel NewsAsia
"Robust measures in place' to ensure well-being of pre-schoolers, staff during Wuhan virus outbreak: Desmond Lee",https://www.channelnewsasia.com/news/singapore/wuhan-virus-robust-measures-in-place-for-pre-schoolers-12360642?cid=fbcna&fbclid=IwAR3uUaiBLMI9Sq6T4gAsYxlULxbMpqzLTEvteCZUjRmQCOb_BHfkGcupLv8,28 Jan 2020 2:37 PM,Channel NewsAsia
Commentary: Why the Wuhan virus situation could get worse soon,https://www.channelnewsasia.com/news/commentary/wuhan-virus-public-health-emergency-who-crisis-concern-12360074?cid=fbcna&fbclid=IwAR35Ln81PWPk5NjieDplXh2qGZVQw8H3dzyg0Ich5xK6Lvhf2LjYQn8s88g,28 Jan 2020 8:13 AM,Channel NewsAsia
WHO still probing if Wuhan virus can spread before symptoms,https://www.channelnewsasia.com/news/world/wuhan-virus-world-health-organization-spread-12360222?cid=FBcna&fbclid=IwAR1tIzgiAGmAsXE3_npsMwyvQxToovOxYyz8vbm-su7UBgT4HOfvxwOHUM4,28 Jan 2020 9:28 AM,Channel NewsAsia
"Thailand coronavirus cases rise to 14, all passengers from China to be screened",https://www.channelnewsasia.com/news/asia/wuhan-virus-thailand-cases-number-new-12361040?cid=FBcna&fbclid=IwAR2hrEbQQLanvwl3Dk3TrBIfVmqsT2zvflE2KGv5GQVnBzAwalwblhWjSMc,28 Jan 2020 1:45 PM,Channel NewsAsia
Wuhan virus: First confirmed case in Germany also Europe's first human-to-human transmission,https://www.channelnewsasia.com/news/world/wuhan-virus-case-confirmed-in-germany-bavarian-health-12360060?cid=fbcna&fbclid=IwAR1rxg23zhXbSBTLRwg9tBsN9wZwHNSFho75MSpwpadyER2qFx0eFJRl_G8,28 Jan 2020 7:59 AM,Channel NewsAsia
"Commentary: When a rude boss keeps you waiting, why not get up and leave?",https://www.channelnewsasia.com/news/commentary/when-boss-colleague-keeps-you-waiting-what-to-do-12355596?cid=FBcna&fbclid=IwAR3AruRd8FJNmDDpAYqsZ0Eob8HcpmjFDEp8FEpcun1x1MCaIbvYDE_8Z5k,28 Jan 2020 6:25 AM,Channel NewsAsia
Fifth confirmed case of Wuhan virus in Singapore: MOH,https://www.channelnewsasia.com/news/singapore/wuhan-virus-singapore-fifth-confirmed-case-moh-12359140?cid=FBcna&fbclid=IwAR3EeGwU_1zEmF123UOQNViBsOiRdBpyQ4J_GeTi1fiV3ZZJ0VP8D0jJNYo,28 Jan 2020 12:04 AM,Channel NewsAsia
Global alarm grows as Beijing reports first virus death,https://www.channelnewsasia.com/news/asia/wuhan-virus-beijing-first-death-outbreak-12359158?cid=FBcna&fbclid=IwAR0hZy62h4ivgnPz_8g50LdikyaQJUv1Hb5Tm7Xva5RlK5fBTa5NorKe_MU,28 Jan 2020 12:28 AM,Channel NewsAsia
Trump offers China 'any help' needed as Wuhan virus toll exceeds 100,https://www.channelnewsasia.com/news/world/wuhan-virus-trump-offers-china-help-coronavirus-death-toll-81-12359188?cid=FBcna&fbclid=IwAR1P4_7Ofwipiuj2z8HXtjSs8zF0D1Wy9lXzMHl7uCIaeb9DKjCwN1Vauq0,28 Jan 2020 12:31 AM,Channel NewsAsia
China county offers reward for identifying people from virus-hit Wuhan,https://www.channelnewsasia.com/news/asia/wuhan-virus-china-county-offer-reward-identify-people-12358746?cid=FBcna&fbclid=IwAR3IfUvXOAF2p0ycV9rDcrzm_m_LhiTPjUB-WN-PeoiymgiemQLQ3IWi_YE,27 Jan 2020 9:44 PM,Channel NewsAsia
Cambodia confirms first case of Wuhan virus: Health minister,https://www.channelnewsasia.com/news/asia/wuhan-virus-cambodia-confirms-first-case-china-health-minister-12358724?cid=FBcna&fbclid=IwAR1IFsgHwtJOuWijoqN9fUfn0az1s7ZIEiPsc8lZcadWGsGJrUrkLLPJBME,27 Jan 2020 8:48 PM,Channel NewsAsia
France to fly home citizens from China's virus-stricken Wuhan,https://www.channelnewsasia.com/news/world/wuhan-virus-france-fly-home-citizens-from-china-12358158?cid=FBcnaThe&fbclid=IwAR0xlPNo-WWO1lafBqoqNzZLKMXsDkyryW4H16gERv8MTh_MeRJHFUjGP_4,27 Jan 2020 5:33 PM,Channel NewsAsia
Malaysia suspends immigration visas for visitors from Hubei amid spread of Wuhan virus,https://www.channelnewsasia.com/news/asia/wuhan-virus-china-malaysia-suspends-immigration-visa-hubei-12358116?cid=FBcna&fbclid=IwAR1JEdphxaDxx_infnKmhv57vg3YM39GLtitOxnfuBP1qVyDz-Xy4CdCHEs,27 Jan 2020 5:22 PM,Channel NewsAsia
Macau to deny entry to visitors from Hubei unless they can show they are free of Wuhan virus,https://www.channelnewsasia.com/news/asia/wuhan-virus-macau-deny-entry-hubei-visitors-china-hong-kong-12358010?cid=FBcna&fbclid=IwAR0HYEsOToSI39SUce-A8ZBA0Hxu-BvsQUVaIXwwYsIPDrfYUGysIeHoADk,27 Jan 2020 4:09 PM,Channel NewsAsia
Commentary: The Wuhan virus and the problem with the wildlife trade,https://www.channelnewsasia.com/news/commentary/wuhan-virus-animal-source-bats-snakes-wildlife-trade-market-12337906?fbclid=IwAR0pEXn0IkYm3wRPU5aPCrDFZjkTsKJcV0s8q7IJuToINsE1VOJlewNyiqw,27 Jan 2020 6:27 AM,Channel NewsAsia
Chinese premier Li Keqiang visits Wuhan as death toll hits 80,https://www.channelnewsasia.com/news/asia/chinese-premier-li-keqiang-visits-wuhan-virus-epicentre-12355044?cid=fbcna&fbclid=IwAR1PA2LH27_YtDENcHEuLUA-ifS2VoVaTB2sMfizCZF1EOWvN5oOAnlbxA8,27 Jan 2020 12:25 PM,Channel NewsAsia
China extends New Year holiday to Feb 2 over Wuhan virus fears: Official,https://www.channelnewsasia.com/news/asia/wuhan-virus-china-extends-chinese-new-year-holiday-feb-2-12352528?cid=FBcna&fbclid=IwAR1xp6rpU-xCYiTGtVSHxU2KO9BKsD41D1VJnntXOy4UsxeCO0DwbG_3sYs,27 Jan 2020 5:37 AM,Channel NewsAsia
Authorities working with China to bring home Singaporeans in Wuhan,https://www.channelnewsasia.com/news/singapore/wuhan-virus-singapore-bring-home-citizens-china-hubei-12355228?cid=FBcna&fbclid=IwAR34LKa9hh_lDpZL53_rauUW1IszMcSC7lnfOoRfot6t9xOuq2oDncDqNLM,27 Jan 2020 1:15 PM,Channel NewsAsia
"Wuhan virus: Increased border checks, leave of absence among new counter-measures",https://www.channelnewsasia.com/news/singapore/wuhan-virus-increased-border-checks-compulsory-leave-measures-12353448?cid=FBcna&fbclid=IwAR0TqjA4GNVk_ItOagEMxrGnWHXJ13OU69B3b51EUd9kflioK3v6LCYEreI,27 Jan 2020 11:56 AM,Channel NewsAsia
"Singaporeans, cabin crew return from Hangzhou on Scoot relief flight, 15 under quarantine",https://www.channelnewsasia.com/news/singapore/wuhan-virus-scoot-singaporeans-cabin-crew-return-hangzhou-12352474?cid=FBcna&fbclid=IwAR1ohB_I4VWwT8RpwWtUaex71vliid4VFTvFtV1GUEWZxqEnC5l6yEfe53k,27 Jan 2020 8:40 AM,Channel NewsAsia
POFMA Office issues correction notice to SPH Magazines over HardwareZone Forum post on Wuhan virus,https://www.channelnewsasia.com/news/singapore/wuhan-virus-moh-gan-kim-yong-instructs-pofma-issue-correction-12352752?cid=fbcna&fbclid=IwAR2Z934QLmOwFqNYLDC4jQtxwwVazQZ9PuAPyBo_SY9wh-c8ASlHwE9oYhY,27 Jan 2020 8:11 AM,Channel NewsAsia
"Mayor of China's Wuhan expects another 1,000 virus cases in the city",https://www.channelnewsasia.com/news/asia/wuhan-virus-more-cases-outbreak-mayor-12350222?cid=FBcna&fbclid=IwAR29RzWwaPOy9q9VJjYQGau5b_OUdjDj6gLEPJtH4lm5-WdACtvAJ5vwOUI,26 Jan 2020 11:12 PM,Channel NewsAsia
"In one Wuhan hospital, long lines, fear and frustration",https://www.channelnewsasia.com/news/asia/wuhan-virus-hospital-capacity-coronavirus-12348902?cid=FBcna&fbclid=IwAR0hGQb_qMYBskEQinJUhfs3FoEjXQO2wDWHWAYkJs9B2yrGhfeGxGzq1FI,26 Jan 2020 9:33 PM,Channel NewsAsia
Hong Kong protesters torch planned Wuhan virus quarantine building,https://www.channelnewsasia.com/news/asia/wuhan-virus-hong-kong-protests-china-12348984?cid=FBcna&fbclid=IwAR2ppdz7JLsE1hhujvDiV1yxPVdRje4DkP8KdqPc2HNJAPx0c_-x0X6oqPQ,26 Jan 2020 9:38 PM,Channel NewsAsia
"Public anger grows over coronavirus in Thailand, with 8 cases of the illness",https://www.channelnewsasia.com/news/asia/wuhan-virus-thailand-public-anger-coronavirus-12348838?cid=TWTcna&fbclid=IwAR10_tNZajrZ3bZ7zbW61DPf69r3SHY3NjWjS9l-BsrEneGaly90FBQQl0Q,26 Jan 2020 8:54 PM,Channel NewsAsia
"No new cases of Wuhan virus, 92 suspected cases so far: MOH",https://www.channelnewsasia.com/news/singapore/wuhan-virus-singapore-latest-confirmed-cases-coronavirus-12346174?cid=FBcna&fbclid=IwAR2f0sYedjBQ_smJOqiN8w9PR34mENBJUwP_4Myl8DNoxSLX-G8VGE312Dk,26 Jan 2020 8:40 PM,Channel NewsAsia
French carmaker to evacuate expats from virus-hit Wuhan,https://www.channelnewsasia.com/news/world/french-carmaker-to-evacuate-expats-from-virus-hit-wuhan-12341446?cid=FBcna&fbclid=IwAR2dGCaVMOQJPOr0uzHkiw9F-puix-64FuFAnkLUFq-2HBJSLUCoM96seLQ,26 Jan 2020 6:10 AM,Channel NewsAsia
Malaysia reports fourth confirmed case of Wuhan virus,https://www.channelnewsasia.com/news/asia/wuhan-virus-malaysia-fourth-confirmed-case-12340042?cid=FBcna&fbclid=IwAR3zMpJx6fzxn7hrJn7BHVuQFL8FHVbLWeMkj5NNGxgJcR6mUpgdOlRd6AY,26 Jan 2020 12:53 AM,Channel NewsAsia
4th confirmed case of Wuhan virus in Singapore: MOH,https://www.channelnewsasia.com/news/singapore/4th-confirmed-case-of-wuhan-pneumonia-virus-in-singapore-moh-12339912?cid=FBcna&fbclid=IwAR3kD1oeslQHNP8iPSIrO7o2WoiDdyTWejettcSbPyjYLepcgADB9a-IqOc,26 Jan 2020 12:43 AM,Channel NewsAsia
"Thailand reports 7 confirmed cases of Wuhan virus, airport continues to limit temperature scans",https://www.channelnewsasia.com/news/asia/thai-airport-virus-scans-patient-confirm-case-12338150?cid=FBcna&fbclid=IwAR2A5YCFiUIIEzUkXJUjGbX7wSh7hmPZbIXRV_g_bs6L1my7NEXGfboWMtU,25 Jan 2020 9:28 PM,Channel NewsAsia
"US to evacuate its citizens from Wuhan, China: Report",https://www.channelnewsasia.com/news/world/us-evacuate-citizens-wuhan-china-12337804?cid=FBcna&fbclid=IwAR00mMoNytwztagkOTxcci1D4FSxRXE84b9N2rBmZ1uIwJ9zNSpSUb3P14k,25 Jan 2020 8:54 PM,Channel NewsAsia
China to build second new hospital to treat cases of coronavirus in Wuhan,https://www.channelnewsasia.com/news/asia/wuhan-virus-china-builds-second-new-hospital-12337108?cid=FBcna&fbclid=IwAR0k_QUV16lmECc2ZmIDjvetz6JdzYGFTyYU3bSmpGY8To-ucKCF8QrCeH8,25 Jan 2020 7:42 PM,Channel NewsAsia
Hong Kong declares Wuhan virus outbreak an 'emergency',https://www.channelnewsasia.com/news/asia/hong-kong-declares-wuhan-virus-outbreak-emergency-12335866?cid=fbcna&fbclid=IwAR09-Z7VVxnwEISHT-zBqvKppWToMzuRc1WSl_EaGIdip1bDtfnSDgnBDZc,25 Jan 2020 5:12 PM,Channel NewsAsia
China deploys army medics to overwhelmed virus epicentre,https://www.channelnewsasia.com/news/asia/wuhan-coranavirus-china-deploys-army-medics-epicentre-12334686?cid=FBcna&fbclid=IwAR3YKke8X0knJlf3RS2-rkm2OQNa73NUs2dVG40yXjPZ3lPIdwoPyRdIfPs,25 Jan 2020 3:27 PM,Channel NewsAsia
Singapore must come together to respond to Wuhan virus: DPM Heng,https://www.channelnewsasia.com/news/singapore/singapore-must-come-together-to-respond-to-wuhan-virus-dpm-heng-12332638?cid=fbcna&fbclid=IwAR204ePqHWxuc7sxFuSH6SCyFDkqoEtsHHwYdu0uOvRzTQ6wLBZF2aOyYUU,25 Jan 2020 12:29 PM,Channel NewsAsia
Commentary: Allowing employees to work from home can help South Korea manage the Wuhan virus,https://www.channelnewsasia.com/news/commentary/wuhan-virus-korea-risks-business-work-from-home-business-plans-12323760?cid=fbcna&fbclid=IwAR3URhJhCd8yBTXMQriW3QNR2riRZX3o_algiul9VeBNEVyesQkTckciA_A,25 Jan 2020 11:03 AM,Channel NewsAsia
Wuhan virus: Australia confirms first cases of coronavirus,https://www.channelnewsasia.com/news/world/wuhan-virus-australia-confirms-first-cases-of-coronavirus-12330934,25 Jan 2020 9:28 AM,Channel NewsAsia
Suspected case of Wuhan virus at Eastpoint Mall transferred to hospital as 'part of protocols': MOH,https://www.channelnewsasia.com/news/singapore/wuhan-virus-suspected-case-eastpoint-mall-transferred-moh-12326682?cid=FBcna&fbclid=IwAR0vEFtYpt3Blg5Zd8fzPQmgncqYCI1ge4j5aYmkf7D3MTu4wyUr5_Gt5dw,24 Jan 2020 10:12 PM,Channel NewsAsia
"Wuhan virus outbreak: Temperature screening at Tuas Checkpoint a breeze so far, say travellers",https://www.channelnewsasia.com/news/singapore/wuhan-virus-temperature-screening-tuas-checkpoint-12325062?cid=FBcna&fbclid=IwAR2u2RNWF7lohgRjunyORGJC_Kkeliuz9nznQ0JOTkRKbHpu3S6lswfLVGE,24 Jan 2020 7:25 PM,Channel NewsAsia
Wuhan virus in Singapore: What can you do?,https://www.channelnewsasia.com/news/singapore/wuhan-virus-singapore-what-can-you-do-health-advisory-12324632?cid=FBcna&fbclid=IwAR3R5htFwcxkd1KNSC_zZKIxrJq_3OhSZh623-dhkUPuIRjO1OsEF63g9b0,24 Jan 2020 5:59 PM,Channel NewsAsia
Novel coronavirus in Singapore: What we know about the confirmed cases,https://www.channelnewsasia.com/news/singapore/wuhan-virus-singapore-what-we-know-confirmed-cases-12324270?cid=fbcna&fbclid=IwAR2FbxhjIsv-9RaKSn2s9AypAMoSIDcWHfDYyMTAETXj5UOnKKB-0NxCxMU,24 Jan 2020 5:17 PM,Channel NewsAsia
